,token,lemma,pos,tag,dep,is_sentence_start,is_sentence_end
3666,ἀπεκεφάλισεν,ἀποκεφαλίζω,VERB,V-,ROOT,False,False
3667,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
3668,ἐν,ἐν,ADP,R-,case,False,False
3669,τῇ,ὁ,DET,S-,det,False,False
3670,φυλακῇ,φυλακή,NOUN,Nb,obl,False,False
3671,καὶ,καί,CCONJ,C-,cc,False,False
3672,ἤνεγκεν,φέρω,VERB,V-,conj,False,False
3673,τὴν,ὁ,DET,S-,det,False,False
3674,κεφαλὴν,κεφαλή,NOUN,Nb,obj,False,False
3675,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
3676,ἐπὶ,ἐπί,ADP,R-,case,False,False
3677,πίνακι,πίναξ,NOUN,Nb,obl,False,False
3678,καὶ,καί,CCONJ,C-,cc,False,False
3679,ἔδωκεν,δίδωμι,VERB,V-,conj,False,False
3680,αὐτὴν,αὐτός,PRON,Pp,obj,False,False
3681,τῷ,ὁ,DET,S-,det,False,False
3682,κορασίῳ,κοράσιον,NOUN,Nb,iobj,False,True
3683,καὶ,καί,CCONJ,C-,cc,False,False
3684,τὸ,ὁ,DET,S-,det,False,False
3685,κοράσιον,κοράσιον,NOUN,Nb,obj,False,False
3686,ἔδωκεν,δίδωμι,VERB,V-,ROOT,False,False
3687,αὐτὴν,αὐτός,PRON,Pp,obj,False,False
3688,τῇ,ὁ,DET,S-,det,False,False
3689,μητρὶ,μήτηρ,NOUN,Nb,iobj,False,False
3690,αὐτῆς,αὐτός,PRON,Pp,det,False,True
3691,καὶ,καί,CCONJ,C-,cc,True,False
3692,ἀκούσαντες,ἀκούω,VERB,V-,advcl,False,False
3693,οἱ,ὁ,DET,S-,det,False,False
3694,μαθηταὶ,μαθητής,NOUN,Nb,nsubj,False,False
3695,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
3696,ἦλθον,ἔρχομαι,VERB,V-,ROOT,False,False
3697,καὶ,καί,CCONJ,C-,cc,False,False
3698,ἦραν,ἀείρω,VERB,V-,conj,False,False
3699,τὸ,ὁ,DET,S-,det,False,False
3700,πτῶμα,πτῶμα,NOUN,Nb,obj,False,False
3701,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
3702,καὶ,καί,CCONJ,C-,cc,False,False
3703,ἔθηκαν,τίθημι,VERB,V-,conj,False,False
3704,αὐτὸ,αὐτός,PRON,Pp,obj,False,False
3705,ἐν,ἐν,ADP,R-,case,False,False
3706,μνημείῳ.,μνημείῳ.,NOUN,Nb,obl,False,True
3707,Καὶ,καί,CCONJ,C-,cc,True,False
3708,συνάγονται,συνάγω,VERB,V-,ROOT,False,False
3709,οἱ,ὁ,DET,S-,det,False,False
3710,ἀπόστολοι,ἀπόστολος,NOUN,Nb,nsubj:pass,False,False
3711,πρὸς,πρός,ADP,R-,case,False,False
3712,τὸν,ὁ,DET,S-,det,False,False
3713,Ἰησοῦν,ἰησοῦς,PROPN,Ne,obl,False,False
3714,καὶ,καί,CCONJ,C-,cc,False,False
3715,ἀπήγγειλαν,ἀπαγγέλλω,VERB,V-,conj,False,False
3716,αὐτῷ,αὐτός,PRON,Pp,iobj,False,False
3717,πάντα,πᾶς,ADJ,Px,obj,False,False
3718,ὅσα,ὅσος,PRON,Pr,obj,False,False
3719,ἐποίησαν,ποιέω,VERB,V-,acl,False,False
3720,καὶ,καί,CCONJ,C-,cc,False,False
3721,ὅσα,ὅσος,PRON,Pr,obj,False,False
3722,ἐδίδαξαν,διδάσκω,VERB,V-,conj,False,True
3723,καὶ,καί,CCONJ,C-,cc,True,False
3724,λέγει,λέγω,VERB,V-,ROOT,False,False
3725,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,True
3726,δεῦτε,δεῦτε,INTJ,I-,vocative,True,False
3727,ὑμεῖς,ὑμεῖς,PRON,Pp,nsubj,False,False
3728,αὐτοὶ,αὐτός,DET,Pd,det,False,False
3729,κατ’,κατ’,ADP,R-,case,False,False
3730,ἰδίαν,ἴδιος,ADJ,A-,advmod,False,False
3731,εἰς,εἰς,ADP,R-,case,False,False
3732,ἔρημον,ἔρημος,ADJ,A-,amod,False,False
3733,τόπον,τόπος,NOUN,Nb,obl,False,False
3734,καὶ,καί,CCONJ,C-,dep,False,False
3735,ἀναπαύσασθε,ἀναπαύω,VERB,V-,ROOT,False,False
3736,ὀλίγον,ὀλίγος,ADJ,A-,obj,False,False
3737,ἦσαν,εἰμί,AUX,V-,cop,True,False
3738,γὰρ,γάρ,ADV,Df,discourse,False,False
3739,οἱ,ὁ,DET,S-,det,False,False
3740,ἐρχόμενοι,ἔρχομαι,VERB,V-,nsubj,False,False
3741,καὶ,καί,CCONJ,C-,cc,False,False
3742,οἱ,ὁ,DET,S-,det,False,False
3743,ὑπάγοντες,ὑπάγω,VERB,V-,conj,False,False
3744,πολλοί,πολύς,ADJ,A-,ROOT,False,False
3745,καὶ,καί,CCONJ,C-,cc,False,False
3746,οὐδὲ,οὐδέ,ADV,Df,advmod,False,False
3747,φαγεῖν,ἐσθίω,VERB,V-,ccomp,False,False
3748,εὐκαίρουν,εὐκαιρέω,VERB,V-,conj,False,True
3749,Καὶ,καί,CCONJ,C-,cc,True,False
3750,ἀπῆλθον,ἀπέρχομαι,VERB,V-,ROOT,False,False
3751,ἐν,ἐν,ADP,R-,case,False,False
3752,τῷ,ὁ,DET,S-,det,False,False
3753,πλοίῳ,πλοῖον,NOUN,Nb,obl,False,False
3754,εἰς,εἰς,ADP,R-,case,False,False
3755,ἔρημον,ἔρημος,ADJ,A-,amod,False,False
3756,τόπον,τόπος,NOUN,Nb,obl,False,False
3757,κατ’,κατ’,ADP,R-,case,False,False
3758,ἰδίαν,ἴδιος,ADJ,A-,advmod,False,True
3759,καὶ,καί,CCONJ,C-,cc,False,False
3760,εἶδον,ὁράω,VERB,V-,conj,False,False
3761,αὐτοὺς,αὐτός,PRON,Pp,obj,False,False
3762,ὑπάγοντας,ὑπάγω,VERB,V-,xcomp,False,False
3763,καὶ,καί,CCONJ,C-,cc,False,False
3764,ἐπέγνωσαν,ἐπιγιγνώσκω,VERB,V-,conj,False,False
3765,πολλοὶ,πολύς,ADJ,A-,nsubj,False,True
3766,καὶ,καί,CCONJ,C-,cc,True,False
3767,πεζῇ,πεζῇ,ADV,Df,advmod,False,False
3768,ἀπὸ,ἀπό,ADP,R-,case,False,False
3769,πασῶν,πᾶς,DET,Px,det,False,False
3770,τῶν,ὁ,DET,S-,det,False,False
3771,πόλεων,πόλις,NOUN,Nb,obl,False,False
3772,συνέδραμον,συντρέχω,VERB,V-,ROOT,False,False
3773,ἐκεῖ,ἐκεῖ,ADV,Df,advmod,False,False
3774,καὶ,καί,CCONJ,C-,cc,False,False
3775,προῆλθον,προέρχομαι,VERB,V-,conj,False,False
3776,αὐτούς,αὐτός,PRON,Pp,obj,False,True
3777,Καὶ,καί,CCONJ,C-,cc,True,False
3778,ἐξελθὼν,ἐξέρχομαι,VERB,V-,advcl,False,False
3779,εἶδεν,ὁράω,VERB,V-,ROOT,False,False
3780,πολὺν,πολύς,ADJ,A-,amod,False,False
3781,ὄχλον,ὄχλος,NOUN,Nb,obj,False,False
3782,καὶ,καί,CCONJ,C-,cc,False,False
3783,ἐσπλαγχνίσθη,σπλαγχνίζομαι,VERB,V-,conj,False,False
3784,ἐπ’,ἐπ’,ADP,R-,case,False,False
3785,αὐτούς,αὐτός,PRON,Pp,obl,False,True
3786,ὅτι,ὅτι,SCONJ,G-,mark,False,False
3787,ἦσαν,εἰμί,AUX,V-,cop,False,False
3788,ὡς,ὡς,ADV,Df,ROOT,True,True
3789,πρόβατα,πρόβατον,NOUN,Nb,ROOT,True,True
3790,μὴ,μή,ADV,Df,ROOT,True,True
3791,ἔχοντα,ἔχω,VERB,V-,ROOT,True,True
3792,ποιμένα,ποιμήν,NOUN,Nb,ROOT,True,True
3793,καὶ,καί,CCONJ,C-,cc,True,False
3794,ἤρξατο,ἄρχω,VERB,V-,ROOT,False,False
3795,διδάσκειν,διδάσκω,VERB,V-,xcomp,False,False
3796,αὐτοὺς,αὐτός,PRON,Pp,obj,False,False
3797,πολλά,πολύς,ADJ,A-,obj,False,True
3798,Καὶ,καί,CCONJ,C-,cc,True,False
3799,ἤδη,ἤδη,ADV,Df,advmod,False,False
3800,ὥρας,ὥρα,NOUN,Nb,nsubj,False,False
3801,πολλῆς,πολύς,ADJ,A-,amod,False,False
3802,γενομένης,γίγνομαι,VERB,V-,advcl,False,False
3803,προσελθόντες,προσέρχομαι,VERB,V-,advcl,False,False
3804,αὐτῷ,αὐτός,PRON,Pp,iobj,False,False
3805,οἱ,ὁ,DET,S-,det,False,False
3806,μαθηταὶ,μαθητής,NOUN,Nb,nsubj,False,False
3807,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
3808,ἔλεγον,λέγω,VERB,V-,ROOT,False,False
3809,ὅτι,ὅτι,SCONJ,G-,mark,False,False
3810,ἔρημός,ἔρημος,ADJ,A-,ccomp,False,False
3811,ἐστιν,εἰμί,AUX,V-,cop,False,False
3812,ὁ,ὁ,DET,S-,det,False,False
3813,τόπος,τόπος,NOUN,Nb,nsubj,False,False
3814,καὶ,καί,CCONJ,C-,cc,False,False
3815,ἤδη,ἤδη,ADV,Df,advmod,False,False
3816,ὥρα,ὁράω,NOUN,Nb,conj,False,False
3817,πολλή,πολύς,ADJ,A-,amod,False,False
3818,ἀπόλυσον,ἀπολύω,VERB,V-,ROOT,True,False
3819,αὐτούς,αὐτός,PRON,Pp,obj,False,False
3820,ἵνα,ἵνα,SCONJ,G-,mark,False,False
3821,ἀπελθόντες,ἀπέρχομαι,VERB,V-,advcl,False,False
3822,εἰς,εἰς,ADP,R-,case,False,False
3823,τοὺς,ὁ,DET,S-,det,False,False
3824,κύκλῳ,κύκλος,ADV,Df,amod,False,False
3825,ἀγροὺς,ἀγρός,NOUN,Nb,obl,False,False
3826,καὶ,καί,CCONJ,C-,cc,False,False
3827,κώμας,κώμη,NOUN,Nb,conj,False,False
3828,ἀγοράσωσιν,ἀγοράζω,VERB,V-,advcl,False,False
3829,ἑαυτοῖς,ἑαυτοῦ,PRON,Pk,obl,False,False
3830,τί,τίς,PRON,Pi,obj,False,False
3831,φάγωσιν,ἐσθίω,VERB,V-,obj,False,True
3832,ὁ,ὁ,PRON,Pp,nsubj,True,False
3833,δὲ,δέ,ADV,Df,discourse,False,False
3834,ἀποκριθεὶς,ἀποκρίνω,VERB,V-,advcl,False,False
3835,εἶπεν,λέγω,VERB,V-,ROOT,False,False
3836,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,True
3837,δότε,δίδωμι,VERB,V-,ROOT,False,False
3838,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,False
3839,ὑμεῖς,ὑμεῖς,PRON,Pp,nsubj,False,False
3840,φαγεῖν,ἐσθίω,VERB,V-,xcomp,False,True
3841,καὶ,καί,CCONJ,C-,cc,True,False
3842,λέγουσιν,λέγω,VERB,V-,ROOT,False,False
3843,αὐτῷ,αὐτός,PRON,Pp,iobj,False,True
3844,ἀπελθόντες,ἀπέρχομαι,VERB,V-,advcl,False,False
3845,ἀγοράσωμεν,ἀγοράζω,VERB,V-,ROOT,False,False
3846,δηναρίων,δηνάριον,NOUN,Nb,nmod,False,False
3847,διακοσίων,διακόσιοι,NUM,Ma,nummod,False,False
3848,ἄρτους,ἄρτος,NOUN,Nb,obj,False,False
3849,καὶ,καί,CCONJ,C-,cc,False,False
3850,δώσομεν,δίδωμι,VERB,V-,conj,False,False
3851,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,False
3852,φαγεῖν,ἐσθίω,VERB,V-,xcomp,False,False
3853,ὁ,ὁ,PRON,Pp,nsubj,True,False
3854,δὲ,δέ,ADV,Df,discourse,False,False
3855,λέγει,λέγω,VERB,V-,ROOT,False,False
3856,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,True
3857,πόσους,πόσος,PRON,Pi,det,False,False
3858,ἄρτους,ἄρτος,NOUN,Nb,obj,False,False
3859,ἔχετε,ἔχω,VERB,V-,ccomp,False,True
3860,ὑπάγετε,ὑπάγω,VERB,V-,ROOT,True,True
3861,ἴδετε,ὁράω,VERB,V-,ROOT,True,True
3862,καὶ,καί,CCONJ,C-,cc,True,False
3863,γνόντες,γιγνώσκω,VERB,V-,advcl,False,False
3864,λέγουσιν,λέγω,VERB,V-,ROOT,False,True
3865,πέντε,πέντε,NUM,Ma,nummod,False,False
3866,καὶ,καί,CCONJ,C-,cc,False,False
3867,δύο,δύο,NUM,Ma,nummod,False,False
3868,ἰχθύας,ἰχθύς,NOUN,Nb,conj,False,False
3869,καὶ,καί,CCONJ,C-,cc,True,False
3870,ἐπέταξεν,ἐπιτάσσω,VERB,V-,ROOT,False,False
3871,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,False
3872,ἀνακλῖναι,ἀνακλίνω,VERB,V-,xcomp,False,False
3873,πάντας,πᾶς,DET,Px,obj,False,False
3874,συμπόσια,συμπόσιον,NOUN,Nb,obj,False,False
3875,συμπόσια,συμπόσιον,ADJ,Nb,appos,False,False
3876,ἐπὶ,ἐπί,ADP,R-,case,False,False
3877,τῷ,ὁ,DET,S-,det,False,False
3878,χλωρῷ,χλωρός,ADJ,A-,amod,False,False
3879,χόρτῳ.,χόρτῳ.,NOUN,Nb,obl,False,True
3880,καὶ,καί,CCONJ,C-,cc,True,False
3881,ἀνέπεσαν,ἀναπίπτω,VERB,V-,ROOT,False,False
3882,πρασιαὶ,πρασιά,NOUN,Nb,nsubj,False,False
3883,πρασιαὶ,πρασιά,ADJ,A-,amod,False,False
3884,κατὰ,κατά,ADP,R-,case,False,False
3885,ἑκατὸν,ἑκατόν,NUM,Ma,obl,False,False
3886,καὶ,καί,CCONJ,C-,cc,False,False
3887,κατὰ,κατά,ADP,R-,case,False,False
3888,πεντήκοντα,πεντήκοντα,NUM,Ma,conj,False,True
3889,καὶ,καί,CCONJ,C-,cc,True,False
3890,λαβὼν,λαμβάνω,VERB,V-,advcl,False,False
3891,τοὺς,ὁ,DET,S-,det,False,False
3892,πέντε,πέντε,NUM,Ma,nummod,False,False
3893,ἄρτους,ἄρτος,NOUN,Nb,obj,False,False
3894,καὶ,καί,CCONJ,C-,cc,False,False
3895,τοὺς,ὁ,DET,S-,det,False,False
3896,δύο,δύο,NUM,Ma,nummod,False,False
3897,ἰχθύας,ἰχθύς,NOUN,Nb,conj,False,False
3898,ἀναβλέψας,ἀναβλέπω,VERB,V-,advcl,False,False
3899,εἰς,εἰς,ADP,R-,case,False,False
3900,τὸν,ὁ,DET,S-,det,False,False
3901,οὐρανὸν,οὐρανός,NOUN,Nb,obl,False,False
3902,εὐλόγησεν,εὐλογέω,VERB,V-,ROOT,False,False
3903,καὶ,καί,CCONJ,C-,cc,False,False
3904,κατέκλασεν,κατακλάω,VERB,V-,conj,False,False
3905,τοὺς,ὁ,DET,S-,det,False,False
3906,ἄρτους,ἄρτος,NOUN,Nb,obj,False,False
3907,καὶ,καί,CCONJ,C-,cc,False,False
3908,ἐδίδου,δίδωμι,VERB,V-,conj,False,False
3909,τοῖς,ὁ,DET,S-,det,False,False
3910,μαθηταῖς,μαθητής,NOUN,Nb,iobj,False,False
3911,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
3912,ἵνα,ἵνα,SCONJ,G-,mark,False,False
3913,παρατιθῶσιν,παρατίθημι,VERB,V-,advcl,False,False
3914,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,False
3915,καὶ,καί,CCONJ,C-,cc,True,False
3916,τοὺς,ὁ,DET,S-,det,False,False
3917,δύο,δύο,NUM,Ma,nummod,False,False
3918,ἰχθύας,ἰχθύς,NOUN,Nb,obj,False,False
3919,ἐμέρισεν,μερίζω,VERB,V-,ROOT,False,False
3920,πᾶσιν,πᾶς,ADJ,Px,iobj,False,True
3921,καὶ,καί,CCONJ,C-,cc,True,False
3922,ἔφαγον,ἐσθίω,VERB,V-,ROOT,False,False
3923,πάντες,πᾶς,ADJ,Px,nsubj,False,False
3924,καὶ,καί,CCONJ,C-,cc,False,False
3925,ἐχορτάσθησαν,χορτάζω,VERB,V-,conj,False,False
3926,καὶ,καί,CCONJ,C-,cc,False,False
3927,ἦραν,ἀείρω,VERB,V-,conj,False,False
3928,κλάσματα,κλάσμα,NOUN,Nb,obj,False,False
3929,δώδεκα,δώδεκα,NUM,Ma,nummod,False,False
3930,κοφίνων,κόφινος,NOUN,Nb,nmod,False,False
3931,πληρώματα,πλήρωμα,NOUN,Nb,appos,False,False
3932,καὶ,καί,CCONJ,C-,cc,False,False
3933,ἀπὸ,ἀπό,ADP,R-,case,False,False
3934,τῶν,ὁ,DET,S-,det,False,False
3935,ἰχθύων,ἰχθύς,NOUN,Nb,conj,False,True
3936,καὶ,καί,CCONJ,C-,cc,True,False
3937,ἦσαν,εἰμί,AUX,V-,cop,False,False
3938,οἱ,ὁ,DET,S-,det,False,False
3939,φαγόντες,ἐσθίω,VERB,V-,ROOT,False,False
3940,τοὺς,ὁ,DET,S-,det,False,False
3941,ἄρτους,ἄρτος,NOUN,Nb,obj,False,False
3942,πεντακισχίλιοι,πεντακισχίλιοι,NUM,Ma,nummod,False,False
3943,ἄνδρες,ἀνήρ,NOUN,Nb,appos,False,True
3944,Καὶ,καί,CCONJ,C-,cc,True,False
3945,εὐθὺς,εὐθύς,ADV,Df,advmod,False,False
3946,ἠνάγκασεν,ἀναγκάζω,VERB,V-,ROOT,False,False
3947,τοὺς,ὁ,DET,S-,det,False,False
3948,μαθητὰς,μαθητής,NOUN,Nb,obj,False,False
3949,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
3950,ἐμβῆναι,ἐμβαίνω,VERB,V-,xcomp,False,False
3951,εἰς,εἰς,ADP,R-,case,False,False
3952,τὸ,ὁ,DET,S-,det,False,False
3953,πλοῖον,πλοῖον,NOUN,Nb,obl,False,False
3954,καὶ,καί,CCONJ,C-,cc,False,False
3955,προάγειν,προάγω,VERB,V-,conj,False,False
3956,εἰς,εἰς,ADP,R-,case,False,False
3957,τὸ,ὁ,DET,S-,det,False,False
3958,πέραν,πέραν,ADV,Df,advmod,False,False
3959,πρὸς,πρός,ADP,R-,case,False,False
3960,Βηθσαϊδάν,βηθσαϊδά(ν),PROPN,Ne,obl,False,False
3961,ἕως,ἕως,SCONJ,G-,mark,False,False
3962,αὐτὸς,αὐτός,PRON,Pp,nsubj,False,False
3963,ἀπολύει,ἀπολύω,VERB,V-,advcl,False,False
3964,τὸν,ὁ,DET,S-,det,False,False
3965,ὄχλον,ὄχλος,NOUN,Nb,obj,False,True
3966,καὶ,καί,CCONJ,C-,cc,True,False
3967,ἀποταξάμενος,ἀποτάσσω,VERB,V-,advcl,False,False
3968,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,False
3969,ἀπῆλθεν,ἀπέρχομαι,VERB,V-,ROOT,False,False
3970,εἰς,εἰς,ADP,R-,case,False,False
3971,τὸ,ὁ,DET,S-,det,False,False
3972,ὄρος,ὄρος,NOUN,Nb,obl,False,False
3973,προσεύξασθαι,προσεύχομαι,VERB,V-,advcl,False,True
3974,Καὶ,καί,CCONJ,C-,cc,True,False
3975,ὀψίας,ὄψιος,ADJ,A-,xcomp,False,False
3976,γενομένης,γίγνομαι,VERB,V-,advcl,False,False
3977,ἦν,εἰμί,AUX,V-,cop,False,False
3978,τὸ,ὁ,DET,S-,det,False,False
3979,πλοῖον,πλοῖον,NOUN,Nb,nsubj,False,False
3980,ἐν,ἐν,ADP,R-,case,False,False
3981,μέσῳ,μέσος,ADJ,A-,ROOT,False,False
3982,τῆς,ὁ,DET,S-,det,False,False
3983,θαλάσσης,θάλασσα,NOUN,Nb,nmod,False,False
3984,καὶ,καί,CCONJ,C-,cc,False,False
3985,αὐτὸς,αὐτός,ADJ,Pd,nsubj,False,False
3986,μόνος,μόνος,ADJ,A-,appos,False,False
3987,ἐπὶ,ἐπί,ADP,R-,case,False,False
3988,τῆς,ὁ,DET,S-,det,False,False
3989,γῆς,γῆ,NOUN,Nb,obl,False,True
3990,καὶ,καί,CCONJ,C-,cc,True,False
3991,ἰδὼν,ὁράω,VERB,V-,advcl,False,False
3992,αὐτοὺς,αὐτός,PRON,Pp,obj,False,False
3993,βασανιζομένους,βασανίζω,VERB,V-,xcomp,False,False
3994,ἐν,ἐν,ADP,R-,case,False,False
3995,τῷ,ὁ,DET,S-,det,False,False
3996,ἐλαύνειν,ἐλαύνω,VERB,V-,obl,False,False
3997,ἦν,εἰμί,AUX,V-,cop,True,False
3998,γὰρ,γάρ,ADV,Df,discourse,False,False
3999,ὁ,ὁ,DET,S-,det,False,False
4000,ἄνεμος,ἄνεμος,NOUN,Nb,nsubj,False,False
4001,ἐναντίος,ἐναντίος,ADJ,A-,ROOT,False,False
4002,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,True
4003,περὶ,περί,ADP,R-,case,False,False
4004,τετάρτην,τέταρτος,ADJ,Mo,nmod,False,False
4005,φυλακὴν,φυλακή,NOUN,Nb,obl,False,False
4006,τῆς,ὁ,DET,S-,det,False,False
4007,νυκτὸς,νύξ,NOUN,Nb,nmod,False,False
4008,ἔρχεται,ἔρχομαι,VERB,V-,ROOT,False,False
4009,πρὸς,πρός,ADP,R-,case,False,False
4010,αὐτοὺς,αὐτός,PRON,Pp,obl,False,False
4011,περιπατῶν,περιπατέω,VERB,V-,advcl,False,False
4012,ἐπὶ,ἐπί,ADP,R-,case,False,False
4013,τῆς,ὁ,DET,S-,det,False,False
4014,θαλάσσης,θάλασσα,NOUN,Nb,obl,False,False
4015,καὶ,καί,CCONJ,C-,cc,False,False
4016,ἤθελεν,ἐθέλω,VERB,V-,conj,False,False
4017,παρελθεῖν,παρέρχομαι,VERB,V-,xcomp,False,False
4018,αὐτούς,αὐτός,PRON,Pp,obj,False,True
4019,οἱ,ὁ,PRON,Pp,nsubj,True,False
4020,δὲ,δέ,ADV,Df,discourse,False,False
4021,ἰδόντες,ὁράω,VERB,V-,advcl,False,False
4022,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
4023,ἐπὶ,ἐπί,ADP,R-,case,False,False
4024,τῆς,ὁ,DET,S-,det,False,False
4025,θαλάσσης,θάλασσα,NOUN,Nb,obl,False,False
4026,περιπατοῦντα,περιπατέω,VERB,V-,xcomp,False,False
4027,ἔδοξαν,δοκέω,VERB,V-,ROOT,False,False
4028,ὅτι,ὅτι,SCONJ,G-,mark,False,False
4029,φάντασμά,φάντασμα,NOUN,Nb,ccomp,False,False
4030,ἐστιν,εἰμί,AUX,V-,cop,False,True
4031,καὶ,καί,CCONJ,C-,cc,False,False
4032,ἀνέκραξαν,ἀνακράζω,VERB,V-,conj,False,False
4033,πάντες,πᾶς,ADJ,Px,nsubj,True,False
4034,γὰρ,γάρ,ADV,Df,discourse,False,False
4035,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
4036,εἶδον,ὁράω,VERB,V-,ROOT,False,False
4037,καὶ,καί,CCONJ,C-,cc,False,False
4038,ἐταράχθησαν,ταράσσω,VERB,V-,conj,False,True
4039,ὁ,ὁ,PRON,Pp,nsubj,True,False
4040,δὲ,δέ,ADV,Df,discourse,False,False
4041,εὐθὺς,εὐθύς,ADV,Df,advmod,False,False
4042,ἐλάλησεν,λαλέω,VERB,V-,ROOT,False,False
4043,μετ’,μετ’,ADP,R-,case,False,False
4044,αὐτῶν,αὐτός,PRON,Pp,obl,False,False
4045,καὶ,καί,CCONJ,C-,cc,True,False
4046,λέγει,λέγω,VERB,V-,ROOT,False,False
4047,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,True
4048,θαρσεῖτε,θαρσέω,VERB,V-,ROOT,True,False
4049,ἐγώ,ἐγώ,PRON,Pp,nsubj,False,False
4050,εἰμι,εἰμί,AUX,V-,cop,False,False
4051,μὴ,μή,ADV,Df,advmod,True,False
4052,φοβεῖσθε,φοβέω,VERB,V-,ROOT,False,True
4053,καὶ,καί,CCONJ,C-,cc,True,False
4054,ἀνέβη,ἀναβαίνω,VERB,V-,ROOT,False,False
4055,πρὸς,πρός,ADP,R-,case,False,False
4056,αὐτοὺς,αὐτός,PRON,Pp,obl,False,False
4057,εἰς,εἰς,ADP,R-,case,False,False
4058,τὸ,ὁ,DET,S-,det,False,False
4059,πλοῖον,πλοῖον,NOUN,Nb,obl,False,False
4060,καὶ,καί,CCONJ,C-,cc,False,False
4061,ἐκόπασεν,κοπάζω,VERB,V-,conj,False,False
4062,ὁ,ὁ,DET,S-,det,False,False
4063,ἄνεμος,ἄνεμος,NOUN,Nb,nsubj,False,False
4064,καὶ,καί,CCONJ,C-,cc,False,False
4065,λίαν,λίαν,ADV,Df,advmod,False,False
4066,ἐκ,ἐκ,ADP,R-,case,False,False
4067,περισσοῦ,περισσός,ADJ,A-,advmod,False,False
4068,ἐν,ἐν,ADP,R-,case,False,False
4069,ἑαυτοῖς,ἑαυτοῦ,PRON,Pk,obl,False,False
4070,ἐξίσταντο,ἐξίστημι,VERB,V-,conj,False,True
4071,οὐ,οὐ,ADV,Df,advmod,True,False
4072,γὰρ,γάρ,ADV,Df,discourse,False,False
4073,συνῆκαν,συνίημι,VERB,V-,ROOT,False,False
4074,ἐπὶ,ἐπί,ADP,R-,case,False,False
4075,τοῖς,ὁ,DET,S-,det,False,False
4076,ἄρτοις,ἄρτος,NOUN,Nb,obl,False,False
4077,ἀλλ’,ἀλλ’,CCONJ,C-,cc,False,False
4078,ἦν,εἰμί,AUX,V-,cop,False,False
4079,αὐτῶν,αὐτός,PRON,Pp,det,False,False
4080,ἡ,ὁ,DET,S-,det,False,False
4081,καρδία,καρδία,NOUN,Nb,nsubj:pass,False,False
4082,πεπωρωμένη,πωρόω,VERB,V-,conj,False,False
4083,Καὶ,καί,CCONJ,C-,cc,True,False
